experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.06078290939331, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.05ms,9.0363s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.051658391952515, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.34ms,9.0231s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.057424068450928, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0245s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.057101249694824, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0290s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.052621364593506, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.15ms,9.0232s,2
1573766542-0,i-02bc03c5959e7d210,m5d.large,9.05301284790039, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.23ms,9.0220s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.0322425365448, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.98ms,7.9948s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.012749671936035, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.46ms,7.9902s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.01115894317627, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.37ms,7.9886s,2
1573766542-0,i-07977eaaa9497dbec,m5d.large,8.011338710784912, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1597.28ms,7.9874s,2
