experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.900359630584717, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.87ms,7.7663s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.792990684509277, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.15ms,7.7714s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.781279802322388, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.71ms,7.7612s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.782807111740112, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.61ms,7.7612s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.786455869674683, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.21ms,7.7630s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.783819675445557, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.79ms,7.7615s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.785826683044434, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.73ms,7.7619s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.785266637802124, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.88ms,7.7619s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.788858890533447, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.25ms,7.7666s,2
1573767432-0,i-0b0ce2b1e2797b20e,m5d.large,7.785540580749512, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.22ms,7.7638s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.800562620162964, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.73ms,7.7682s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.7945168018341064, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.11ms,7.7752s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.779719114303589, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.79ms,7.7615s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.779391765594482, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.59ms,7.7613s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.785448789596558, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.06ms,7.7666s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.7834391593933105, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1551.70ms,7.7618s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.788005352020264, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.91ms,7.7677s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.78776478767395, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.14ms,7.7659s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.790629148483276, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1553.33ms,7.7699s,2
1573767432-0,i-0afb08fdf0ee3e315,m5d.large,7.78563666343689, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1552.21ms,7.7639s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.072534322738647, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.18ms,9.0283s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.056091547012329, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0263s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.058683395385742, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.51ms,9.0301s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.054168701171875, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.90ms,9.0252s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.07940125465393, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.41ms,9.0519s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.05144453048706, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.34ms,9.0218s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.056413173675537, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.35ms,9.0273s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.057586908340454, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.70ms,9.0294s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.054972410202026, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.27ms,9.0270s,2
1573767432-0,i-02bc03c5959e7d210,m5d.large,9.055649518966675, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.02ms,9.0273s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.792322158813477, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.68ms,8.7590s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.799572944641113, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1751.91ms,8.7734s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.783246994018555, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.41ms,8.7571s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.783225774765015, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.35ms,8.7567s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.787883043289185, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.98ms,8.7598s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.788092374801636, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.87ms,8.7603s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.793839454650879, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.71ms,8.7634s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.789738655090332, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1752.24ms,8.7617s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.783089399337769, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.99ms,8.7573s,2
1573767432-0,i-0c74f3a05a4a9b764,m5d.large,8.791252613067627, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.91ms,8.7598s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.793439626693726, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.80ms,8.7589s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.781126499176025, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.35ms,8.7553s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.779215574264526, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.83ms,8.7549s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.780794382095337, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.18ms,8.7525s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.799447059631348, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1753.55ms,8.7739s,2
1573767432-0,i-07977eaaa9497dbec,m5d.large,8.77922534942627, --test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1750.41ms,8.7535s,2
