python3 distribute_work.py -b sysbench -s -c 5 -n 10 -d 2,,,,,,,,
experimentID,setId,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.0480299,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.00ms,9.0226s,2
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.079675674,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.14ms,9.0539s,2
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.050239563,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.23ms,9.0220s,2
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.048558235,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.05ms,9.0236s,2
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.056516409,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.46ms,9.0287s,2
1573168503-0,0,i-0682442ba5683bfea,m5d.large,9.043739319,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.34ms,9.0169s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.081103563,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0187s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.069543123,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.38ms,9.0432s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.049654007,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.96ms,9.0217s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.048528671,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.04ms,9.0211s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.084324598,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.84ms,9.0621s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.044428587,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.04ms,9.0206s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.045508623,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.13ms,9.0218s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.053729057,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.32ms,9.0297s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.048293591,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.19ms,9.0229s,2
1573168503-0,0,i-072bb0854930b685a,m5d.large,9.04958725,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0235s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.090597391,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.00ms,9.0217s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.043402433,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.57ms,9.0173s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.043405056,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0166s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.054552794,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.96ms,9.0284s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.067566156,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.74ms,9.0424s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.042204618,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.57ms,9.0167s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.040980101,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.01ms,9.0170s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.089503527,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.11ms,9.0645s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.041924715,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.91ms,9.0159s,2
1573168503-0,0,i-07aa93ba5a3ea4b1e,m5d.large,9.043741465,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.80ms,9.0179s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.06008935,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0230s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.045044661,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.37ms,9.0213s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.042148113,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.90ms,9.0180s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.063288927,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.08ms,9.0383s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.041708469,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.89ms,9.0170s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.041675091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.08ms,9.0161s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.047787666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0241s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.090923786,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.65ms,9.0670s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.048159599,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.70ms,9.0231s,2
1573168503-0,0,i-07cd5a5faa8abfd40,m5d.large,9.053911448,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0283s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.073382616,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.66ms,9.0376s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.04224658,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.79ms,9.0191s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.046333313,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.18ms,9.0162s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.06930232,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.37ms,9.0322s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.067361832,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.07ms,9.0209s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.065764904,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.74ms,9.0237s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.071393251,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.18ms,9.0225s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.119990587,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.95ms,9.0740s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.058805227,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.06ms,9.0206s,2
1573168503-0,0,i-07ce5ba9adb5615c2,m5d.large,9.070096493,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.61ms,9.0314s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.091645002,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.14ms,9.0461s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.04434371,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.26ms,9.0174s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.047990799,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.47ms,9.0191s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.054809332,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.05ms,9.0272s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.091309309,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.12ms,9.0603s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.045236111,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.34ms,9.0190s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.056073189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.88ms,9.0292s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.055670738,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.19ms,9.0260s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.045253277,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.31ms,9.0199s,2
1573168503-0,0,i-07e5cc1d2f5f35a10,m5d.large,9.045893908,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.01ms,9.0218s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.059530258,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0190s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.041184902,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.50ms,9.0171s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.051851749,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.18ms,9.0263s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.08494091,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.29ms,9.0487s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.064776421,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.45ms,9.0196s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.062704802,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.55ms,9.0176s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.071316481,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.60ms,9.0244s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.107007742,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.78ms,9.0623s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.057325125,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.71ms,9.0186s,2
1573168503-0,0,i-07ffd723ae2e21ba7,m5d.large,9.063782454,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.17ms,9.0255s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.062734842,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0205s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.047569513,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0192s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.058542252,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.10ms,9.0294s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.075759888,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.57ms,9.0384s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.063873768,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.68ms,9.0187s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.057481766,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0160s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.105495214,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.94ms,9.0616s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.061894655,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0161s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.067641497,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.32ms,9.0307s,2
1573168503-0,0,i-08f5b61e0808c58b5,m5d.large,9.06178236,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.28ms,9.0227s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.061448574,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.57ms,9.0185s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.044685364,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.62ms,9.0179s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.045814991,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.73ms,9.0186s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.074039221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.64ms,9.0483s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.041801691,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0168s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.041513443,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.65ms,9.0180s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.049637318,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.51ms,9.0254s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.090675831,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.84ms,9.0645s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.04278636,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.84ms,9.0168s,2
1573168503-0,0,i-08fbb95fa798c3cf5,m5d.large,9.055593491,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.92ms,9.0292s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.083457232,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.84ms,9.0275s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.0461936,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.44ms,9.0178s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.044369221,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.97ms,9.0161s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.069055796,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.81ms,9.0395s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.046575308,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.76ms,9.0166s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.043273211,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0159s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.045438528,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.78ms,9.0204s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.091525316,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.48ms,9.0641s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.044139862,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.61ms,9.0185s,2
1573168503-0,0,i-0a04569906491d850,m5d.large,9.051707983,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.07ms,9.0238s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.077829838,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.66ms,9.0174s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.042722702,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.62ms,9.0189s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.054993868,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.98ms,9.0312s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.056183577,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.38ms,9.0324s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.058389664,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.77ms,9.0183s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.044300318,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.49ms,9.0191s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.097826958,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.33ms,9.0514s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.041312933,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.00ms,9.0173s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.041917324,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.75ms,9.0183s,2
1573168503-0,0,i-0a2de5049514cfac3,m5d.large,9.053760529,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.04ms,9.0308s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.062435389,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.32ms,9.0280s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.066803932,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.75ms,9.0440s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.050996065,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.46ms,9.0270s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.043754339,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.09ms,9.0198s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.040570259,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.22ms,9.0172s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.103944302,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1809.50ms,9.0665s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.072367668,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.69ms,9.0265s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.064218283,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.30ms,9.0201s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.06102252,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.49ms,9.0227s,2
1573168503-0,0,i-0a426c5eeebab75ac,m5d.large,9.06221056,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.31ms,9.0228s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.062165737,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.63ms,9.0225s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.043189526,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.88ms,9.0198s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.056326866,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.87ms,9.0306s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.06724143,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1805.88ms,9.0421s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.04424572,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0200s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.057816029,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.02ms,9.0178s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.06680727,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.85ms,9.0224s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.103551626,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1807.79ms,9.0562s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.056151867,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.98ms,9.0178s,2
1573168503-0,0,i-0a5b65f93d99b84b0,m5d.large,9.066007614,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.29ms,9.0282s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.058655024,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.64ms,9.0228s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.038826466,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0157s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.039933205,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.94ms,9.0153s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.057290077,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.00ms,9.0342s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.038529396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.06ms,9.0166s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.042627335,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.88ms,9.0203s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.044726372,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.73ms,9.0227s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.083472729,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.06ms,9.0609s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.041016579,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.79ms,9.0195s,2
1573168503-0,0,i-0a60ca37589d85ca8,m5d.large,9.047121286,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1804.46ms,9.0231s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.136618614,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.26ms,9.0223s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.048212528,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.83ms,9.0193s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.063653708,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1806.60ms,9.0361s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.046474457,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.87ms,9.0185s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.041813612,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1802.99ms,9.0169s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.04628849,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.65ms,9.0214s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.083589315,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1808.02ms,9.0558s,2
1573168503-0,0,i-0b09b1e7b9a16c0aa,m5d.large,9.047633886,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1803.76ms,9.0211s,2
