11/11/2019,python3 distribute_work.py -b pgbench -s -c 10 -n 3 -g m5d -d 4,,,,,,,,,,,
instanceID,experimentID,setId,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-00f3dea44b5d24710,1573493686-1,1,m5d.large,60.24425435,10,10,1,TPC-B (sort of),simple,60 s,125644,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-1,1,m5d.large,60.22987151,10,10,1,TPC-B (sort of),simple,60 s,125780,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-1,1,m5d.large,60.2664628,10,10,1,TPC-B (sort of),simple,60 s,125982,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-1,1,m5d.large,60.23565173,10,10,1,TPC-B (sort of),simple,60 s,125947,data_directory = '/var/lib/postgresql/9.5/main'
i-013fc3ccd086deb85,1573493686-1,1,m5d.large,60.22353339,10,10,1,TPC-B (sort of),simple,60 s,125989,data_directory = '/var/lib/postgresql/9.5/main'
i-013fc3ccd086deb85,1573493686-1,1,m5d.large,60.26091313,10,10,1,TPC-B (sort of),simple,60 s,125761,data_directory = '/var/lib/postgresql/9.5/main'
i-013fc3ccd086deb85,1573493686-1,1,m5d.large,60.23533082,10,10,1,TPC-B (sort of),simple,60 s,126023,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-1,1,m5d.large,60.19067478,10,10,1,TPC-B (sort of),simple,60 s,126518,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-1,1,m5d.large,60.19202685,10,10,1,TPC-B (sort of),simple,60 s,127006,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-1,1,m5d.large,60.17761898,10,10,1,TPC-B (sort of),simple,60 s,126644,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-1,1,m5d.large,60.33111954,10,10,1,TPC-B (sort of),simple,60 s,121984,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-1,1,m5d.large,60.31820297,10,10,1,TPC-B (sort of),simple,60 s,121989,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-1,1,m5d.large,60.27405429,10,10,1,TPC-B (sort of),simple,60 s,122901,data_directory = '/var/lib/postgresql/9.5/main'
i-01b42d8b1c06bda7a,1573493686-1,1,m5d.large,60.45755696,10,10,1,TPC-B (sort of),simple,60 s,127247,data_directory = '/var/lib/postgresql/9.5/main'
i-01b42d8b1c06bda7a,1573493686-1,1,m5d.large,60.30548382,10,10,1,TPC-B (sort of),simple,60 s,127301,data_directory = '/var/lib/postgresql/9.5/main'
i-01b42d8b1c06bda7a,1573493686-1,1,m5d.large,60.24673104,10,10,1,TPC-B (sort of),simple,60 s,127351,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-1,1,m5d.large,60.24466062,10,10,1,TPC-B (sort of),simple,60 s,124947,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-1,1,m5d.large,60.24785948,10,10,1,TPC-B (sort of),simple,60 s,124952,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-1,1,m5d.large,60.26376677,10,10,1,TPC-B (sort of),simple,60 s,125605,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-1,1,m5d.large,60.30476403,10,10,1,TPC-B (sort of),simple,60 s,126592,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-1,1,m5d.large,60.32054496,10,10,1,TPC-B (sort of),simple,60 s,126918,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-1,1,m5d.large,60.36897397,10,10,1,TPC-B (sort of),simple,60 s,126695,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-1,1,m5d.large,60.36905551,10,10,1,TPC-B (sort of),simple,60 s,125304,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-1,1,m5d.large,60.4252634,10,10,1,TPC-B (sort of),simple,60 s,125160,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-1,1,m5d.large,60.40922618,10,10,1,TPC-B (sort of),simple,60 s,126171,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-1,1,m5d.large,60.33300161,10,10,1,TPC-B (sort of),simple,60 s,123445,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-1,1,m5d.large,60.2575841,10,10,1,TPC-B (sort of),simple,60 s,123559,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-1,1,m5d.large,60.26657152,10,10,1,TPC-B (sort of),simple,60 s,124036,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-1,1,m5d.large,60.196702,10,10,1,TPC-B (sort of),simple,60 s,124618,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-1,1,m5d.large,60.2215414,10,10,1,TPC-B (sort of),simple,60 s,124417,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-1,1,m5d.large,60.2256875,10,10,1,TPC-B (sort of),simple,60 s,124427,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-1,1,m5d.large,60.22543573,10,10,1,TPC-B (sort of),simple,60 s,127118,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-1,1,m5d.large,60.28734517,10,10,1,TPC-B (sort of),simple,60 s,126601,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-1,1,m5d.large,60.24943089,10,10,1,TPC-B (sort of),simple,60 s,126793,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-1,1,m5d.large,60.26422119,10,10,1,TPC-B (sort of),simple,60 s,122387,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-1,1,m5d.large,60.30493093,10,10,1,TPC-B (sort of),simple,60 s,122494,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-1,1,m5d.large,60.24044514,10,10,1,TPC-B (sort of),simple,60 s,122801,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-1,1,m5d.large,60.30715013,10,10,1,TPC-B (sort of),simple,60 s,126124,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-1,1,m5d.large,60.34133148,10,10,1,TPC-B (sort of),simple,60 s,126197,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-1,1,m5d.large,60.37790084,10,10,1,TPC-B (sort of),simple,60 s,126280,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-1,1,m5d.large,60.33217931,10,10,1,TPC-B (sort of),simple,60 s,123648,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-1,1,m5d.large,60.28732872,10,10,1,TPC-B (sort of),simple,60 s,123325,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-1,1,m5d.large,60.30533004,10,10,1,TPC-B (sort of),simple,60 s,124084,data_directory = '/var/lib/postgresql/9.5/main'
i-0614714cc8fd1b317,1573493686-1,1,m5d.large,60.19726253,10,10,1,TPC-B (sort of),simple,60 s,126580,data_directory = '/var/lib/postgresql/9.5/main'
i-0614714cc8fd1b317,1573493686-1,1,m5d.large,60.16129303,10,10,1,TPC-B (sort of),simple,60 s,126802,data_directory = '/var/lib/postgresql/9.5/main'
i-0614714cc8fd1b317,1573493686-1,1,m5d.large,60.17857385,10,10,1,TPC-B (sort of),simple,60 s,127340,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-1,1,m5d.large,60.2220819,10,10,1,TPC-B (sort of),simple,60 s,124846,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-1,1,m5d.large,60.24382234,10,10,1,TPC-B (sort of),simple,60 s,125020,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-1,1,m5d.large,60.28501439,10,10,1,TPC-B (sort of),simple,60 s,125574,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-1,1,m5d.large,60.2263124,10,10,1,TPC-B (sort of),simple,60 s,122920,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-1,1,m5d.large,60.16168809,10,10,1,TPC-B (sort of),simple,60 s,122591,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-1,1,m5d.large,60.17420125,10,10,1,TPC-B (sort of),simple,60 s,123308,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-1,1,m5d.large,60.24317908,10,10,1,TPC-B (sort of),simple,60 s,124592,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-1,1,m5d.large,60.27417445,10,10,1,TPC-B (sort of),simple,60 s,124839,data_directory = '/var/lib/postgresql/9.5/main'
i-06927687233d3ce81,1573493686-1,1,m5d.large,60.4438417,10,10,1,TPC-B (sort of),simple,60 s,125049,data_directory = '/var/lib/postgresql/9.5/main'
i-06a8ca4d850701f89,1573493686-1,1,m5d.large,60.19335127,10,10,1,TPC-B (sort of),simple,60 s,126071,data_directory = '/var/lib/postgresql/9.5/main'
i-06a8ca4d850701f89,1573493686-1,1,m5d.large,60.22714305,10,10,1,TPC-B (sort of),simple,60 s,125528,data_directory = '/var/lib/postgresql/9.5/main'
i-06a8ca4d850701f89,1573493686-1,1,m5d.large,60.20337939,10,10,1,TPC-B (sort of),simple,60 s,126289,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-1,1,m5d.large,60.25949049,10,10,1,TPC-B (sort of),simple,60 s,123456,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-1,1,m5d.large,60.30578828,10,10,1,TPC-B (sort of),simple,60 s,122868,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-1,1,m5d.large,60.25087142,10,10,1,TPC-B (sort of),simple,60 s,123623,data_directory = '/var/lib/postgresql/9.5/main'
i-07556b835363a1740,1573493686-1,1,m5d.large,60.32192802,10,10,1,TPC-B (sort of),simple,60 s,124051,data_directory = '/var/lib/postgresql/9.5/main'
i-07556b835363a1740,1573493686-1,1,m5d.large,60.39129567,10,10,1,TPC-B (sort of),simple,60 s,124259,data_directory = '/var/lib/postgresql/9.5/main'
i-07556b835363a1740,1573493686-1,1,m5d.large,60.26348376,10,10,1,TPC-B (sort of),simple,60 s,124868,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-1,1,m5d.large,60.24303412,10,10,1,TPC-B (sort of),simple,60 s,123422,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-1,1,m5d.large,60.23895836,10,10,1,TPC-B (sort of),simple,60 s,123526,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-1,1,m5d.large,60.25936532,10,10,1,TPC-B (sort of),simple,60 s,123922,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-1,1,m5d.large,60.18053865,10,10,1,TPC-B (sort of),simple,60 s,122972,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-1,1,m5d.large,60.15721703,10,10,1,TPC-B (sort of),simple,60 s,123256,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-1,1,m5d.large,60.14761186,10,10,1,TPC-B (sort of),simple,60 s,123651,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-1,1,m5d.large,60.1780715,10,10,1,TPC-B (sort of),simple,60 s,125963,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-1,1,m5d.large,60.15631127,10,10,1,TPC-B (sort of),simple,60 s,125768,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-1,1,m5d.large,60.14685178,10,10,1,TPC-B (sort of),simple,60 s,125898,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-1,1,m5d.large,60.43107581,10,10,1,TPC-B (sort of),simple,60 s,125182,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-1,1,m5d.large,60.35764599,10,10,1,TPC-B (sort of),simple,60 s,125314,data_directory = '/var/lib/postgresql/9.5/main'
i-099ee1e4a83390362,1573493686-1,1,m5d.large,60.39790249,10,10,1,TPC-B (sort of),simple,60 s,126069,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-1,1,m5d.large,60.28020334,10,10,1,TPC-B (sort of),simple,60 s,124131,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-1,1,m5d.large,60.35565972,10,10,1,TPC-B (sort of),simple,60 s,123659,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-1,1,m5d.large,60.33081317,10,10,1,TPC-B (sort of),simple,60 s,124171,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-1,1,m5d.large,60.25468588,10,10,1,TPC-B (sort of),simple,60 s,125707,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-1,1,m5d.large,60.2260747,10,10,1,TPC-B (sort of),simple,60 s,126186,data_directory = '/var/lib/postgresql/9.5/main'
i-0a4d8691e4825dd05,1573493686-1,1,m5d.large,60.25354457,10,10,1,TPC-B (sort of),simple,60 s,126123,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-1,1,m5d.large,60.35600519,10,10,1,TPC-B (sort of),simple,60 s,123446,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-1,1,m5d.large,60.23013449,10,10,1,TPC-B (sort of),simple,60 s,123413,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-1,1,m5d.large,60.23977494,10,10,1,TPC-B (sort of),simple,60 s,123924,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-1,1,m5d.large,60.32827091,10,10,1,TPC-B (sort of),simple,60 s,123840,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-1,1,m5d.large,60.25777173,10,10,1,TPC-B (sort of),simple,60 s,124528,data_directory = '/var/lib/postgresql/9.5/main'
i-0ac717e37ac349436,1573493686-1,1,m5d.large,60.28847504,10,10,1,TPC-B (sort of),simple,60 s,124906,data_directory = '/var/lib/postgresql/9.5/main'
i-0b1660ab150321158,1573493686-1,1,m5d.large,60.29017496,10,10,1,TPC-B (sort of),simple,60 s,124600,data_directory = '/var/lib/postgresql/9.5/main'
i-0b1660ab150321158,1573493686-1,1,m5d.large,60.25924087,10,10,1,TPC-B (sort of),simple,60 s,124900,data_directory = '/var/lib/postgresql/9.5/main'
i-0b1660ab150321158,1573493686-1,1,m5d.large,60.34017277,10,10,1,TPC-B (sort of),simple,60 s,124489,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-1,1,m5d.large,60.23295784,10,10,1,TPC-B (sort of),simple,60 s,124391,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-1,1,m5d.large,60.23707199,10,10,1,TPC-B (sort of),simple,60 s,124814,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-1,1,m5d.large,60.19335651,10,10,1,TPC-B (sort of),simple,60 s,125048,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-1,1,m5d.large,60.26885629,10,10,1,TPC-B (sort of),simple,60 s,124287,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-1,1,m5d.large,60.33513284,10,10,1,TPC-B (sort of),simple,60 s,124374,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-1,1,m5d.large,60.35714531,10,10,1,TPC-B (sort of),simple,60 s,124406,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-1,1,m5d.large,60.35292792,10,10,1,TPC-B (sort of),simple,60 s,123841,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-1,1,m5d.large,60.36556864,10,10,1,TPC-B (sort of),simple,60 s,123696,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-1,1,m5d.large,60.35827923,10,10,1,TPC-B (sort of),simple,60 s,124318,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-1,1,m5d.large,60.20703745,10,10,1,TPC-B (sort of),simple,60 s,124173,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-1,1,m5d.large,60.22206378,10,10,1,TPC-B (sort of),simple,60 s,124012,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-1,1,m5d.large,60.24009919,10,10,1,TPC-B (sort of),simple,60 s,124458,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-1,1,m5d.large,60.27813125,10,10,1,TPC-B (sort of),simple,60 s,125018,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-1,1,m5d.large,60.37686682,10,10,1,TPC-B (sort of),simple,60 s,125135,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-1,1,m5d.large,60.33610415,10,10,1,TPC-B (sort of),simple,60 s,124868,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-1,1,m5d.large,60.28689694,10,10,1,TPC-B (sort of),simple,60 s,124794,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-1,1,m5d.large,60.31647253,10,10,1,TPC-B (sort of),simple,60 s,124472,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-1,1,m5d.large,60.3041296,10,10,1,TPC-B (sort of),simple,60 s,124762,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-1,1,m5d.large,60.23925829,10,10,1,TPC-B (sort of),simple,60 s,125916,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-1,1,m5d.large,60.31710505,10,10,1,TPC-B (sort of),simple,60 s,125388,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-1,1,m5d.large,60.34769058,10,10,1,TPC-B (sort of),simple,60 s,125985,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-1,1,m5d.large,60.23956895,10,10,1,TPC-B (sort of),simple,60 s,124138,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-1,1,m5d.large,60.30135036,10,10,1,TPC-B (sort of),simple,60 s,123866,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-1,1,m5d.large,60.26747465,10,10,1,TPC-B (sort of),simple,60 s,124462,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-1,1,m5d.large,60.28303194,10,10,1,TPC-B (sort of),simple,60 s,124496,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-1,1,m5d.large,60.40095496,10,10,1,TPC-B (sort of),simple,60 s,124741,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-1,1,m5d.large,60.38840938,10,10,1,TPC-B (sort of),simple,60 s,124580,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-1,1,m5d.large,60.18588638,10,10,1,TPC-B (sort of),simple,60 s,124247,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-1,1,m5d.large,60.19279456,10,10,1,TPC-B (sort of),simple,60 s,124523,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-1,1,m5d.large,60.19202709,10,10,1,TPC-B (sort of),simple,60 s,125555,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-1,1,m5d.large,60.25529814,10,10,1,TPC-B (sort of),simple,60 s,114309,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-1,1,m5d.large,60.28169417,10,10,1,TPC-B (sort of),simple,60 s,114232,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff5fc8fc2e90d33e,1573493686-1,1,m5d.large,60.25280809,10,10,1,TPC-B (sort of),simple,60 s,114928,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-2,2,m5d.large,60.3586967,10,10,1,TPC-B (sort of),simple,60 s,127570,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-2,2,m5d.large,60.31905437,10,10,1,TPC-B (sort of),simple,60 s,127217,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-2,2,m5d.large,60.22666001,10,10,1,TPC-B (sort of),simple,60 s,127374,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-2,2,m5d.large,60.24480176,10,10,1,TPC-B (sort of),simple,60 s,124793,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-2,2,m5d.large,60.25647807,10,10,1,TPC-B (sort of),simple,60 s,124571,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-2,2,m5d.large,60.21986914,10,10,1,TPC-B (sort of),simple,60 s,124766,data_directory = '/var/lib/postgresql/9.5/main'
i-006e7104fede9e6a1,1573493686-2,2,m5d.large,60.31205583,10,10,1,TPC-B (sort of),simple,60 s,125701,data_directory = '/var/lib/postgresql/9.5/main'
i-006e7104fede9e6a1,1573493686-2,2,m5d.large,60.29277682,10,10,1,TPC-B (sort of),simple,60 s,125134,data_directory = '/var/lib/postgresql/9.5/main'
i-006e7104fede9e6a1,1573493686-2,2,m5d.large,60.29276562,10,10,1,TPC-B (sort of),simple,60 s,125360,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-2,2,m5d.large,60.24212599,10,10,1,TPC-B (sort of),simple,60 s,123592,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-2,2,m5d.large,60.28855824,10,10,1,TPC-B (sort of),simple,60 s,123404,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-2,2,m5d.large,60.22148395,10,10,1,TPC-B (sort of),simple,60 s,123681,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-2,2,m5d.large,60.19006801,10,10,1,TPC-B (sort of),simple,60 s,125237,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-2,2,m5d.large,60.21961474,10,10,1,TPC-B (sort of),simple,60 s,124461,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-2,2,m5d.large,60.17699695,10,10,1,TPC-B (sort of),simple,60 s,124856,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-2,2,m5d.large,60.24068308,10,10,1,TPC-B (sort of),simple,60 s,127507,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-2,2,m5d.large,60.248909,10,10,1,TPC-B (sort of),simple,60 s,127244,data_directory = '/var/lib/postgresql/9.5/main'
