experimentID,instanceID,instanceType,wallTime,testOption,per-request-avg-time,total-time,thread-num
1574752581-18,i-0f489664be6f77a24,z1d.large,6.802459002,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.69ms,6.7793s,2
1574752581-18,i-0f489664be6f77a24,z1d.large,6.790165901,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.03ms,6.7659s,2
1574752581-0,i-00ab2ad0d09835ad2,z1d.large,6.802853107,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.78ms,6.7610s,2
1574752581-0,i-00ab2ad0d09835ad2,z1d.large,6.78324008,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.76ms,6.7617s,2
1574752581-0,i-00ab2ad0d09835ad2,z1d.large,6.788521051,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.68ms,6.7678s,2
1574752581-1,i-00ab2ad0d09835ad2,z1d.large,6.7830863,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.69ms,6.7608s,2
1574752581-1,i-00ab2ad0d09835ad2,z1d.large,6.785297155,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.87ms,6.7613s,2
1574752581-1,i-00ab2ad0d09835ad2,z1d.large,6.789465666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.67ms,6.7676s,2
1574752581-2,i-00ab2ad0d09835ad2,z1d.large,6.78159976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7601s,2
1574752581-2,i-00ab2ad0d09835ad2,z1d.large,6.781372309,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.90ms,6.7603s,2
1574752581-2,i-00ab2ad0d09835ad2,z1d.large,6.78966856,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.06ms,6.7694s,2
1574752581-3,i-00ab2ad0d09835ad2,z1d.large,6.786185503,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.08ms,6.7638s,2
1574752581-3,i-00ab2ad0d09835ad2,z1d.large,6.782724857,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.94ms,6.7608s,2
1574752581-3,i-00ab2ad0d09835ad2,z1d.large,6.792836189,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.86ms,6.7714s,2
1574752581-4,i-00ab2ad0d09835ad2,z1d.large,6.785328865,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.73ms,6.7613s,2
1574752581-4,i-00ab2ad0d09835ad2,z1d.large,6.782512426,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.18ms,6.7614s,2
1574752581-4,i-00ab2ad0d09835ad2,z1d.large,6.789770365,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.80ms,6.7670s,2
1574752581-5,i-00ab2ad0d09835ad2,z1d.large,6.782454491,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7603s,2
1574752581-5,i-00ab2ad0d09835ad2,z1d.large,6.782580376,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.63ms,6.7614s,2
1574752581-5,i-00ab2ad0d09835ad2,z1d.large,6.792401314,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.79ms,6.7715s,2
1574752581-6,i-00ab2ad0d09835ad2,z1d.large,6.78311348,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.04ms,6.7613s,2
1574752581-6,i-00ab2ad0d09835ad2,z1d.large,6.7805686,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.67ms,6.7595s,2
1574752581-6,i-00ab2ad0d09835ad2,z1d.large,6.789301395,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.83ms,6.7684s,2
1574752581-7,i-00ab2ad0d09835ad2,z1d.large,6.786529064,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.03ms,6.7625s,2
1574752581-7,i-00ab2ad0d09835ad2,z1d.large,6.784158468,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.71ms,6.7620s,2
1574752581-7,i-00ab2ad0d09835ad2,z1d.large,6.789759398,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.62ms,6.7708s,2
1574752581-8,i-00ab2ad0d09835ad2,z1d.large,6.782666445,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.05ms,6.7605s,2
1574752581-8,i-00ab2ad0d09835ad2,z1d.large,6.781919718,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.81ms,6.7600s,2
1574752581-8,i-00ab2ad0d09835ad2,z1d.large,6.790930033,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.71ms,6.7688s,2
1574752581-9,i-00ab2ad0d09835ad2,z1d.large,6.78011632,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.69ms,6.7593s,2
1574752581-9,i-00ab2ad0d09835ad2,z1d.large,6.781511068,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.01ms,6.7604s,2
1574752581-9,i-00ab2ad0d09835ad2,z1d.large,6.787093639,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.98ms,6.7652s,2
1574752581-0,i-0f209248572b8f7a7,z1d.large,6.831305027,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.30ms,6.7627s,2
1574752581-0,i-0f209248572b8f7a7,z1d.large,6.78503418,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.18ms,6.7630s,2
1574752581-0,i-0f209248572b8f7a7,z1d.large,6.781496763,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.10ms,6.7610s,2
1574752581-1,i-0f209248572b8f7a7,z1d.large,6.79954195,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.97ms,6.7634s,2
1574752581-1,i-0f209248572b8f7a7,z1d.large,6.787896156,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.08ms,6.7635s,2
1574752581-1,i-0f209248572b8f7a7,z1d.large,6.786599874,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.99ms,6.7639s,2
1574752581-2,i-0f209248572b8f7a7,z1d.large,6.822793722,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.86ms,6.7659s,2
1574752581-2,i-0f209248572b8f7a7,z1d.large,6.793775797,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7640s,2
1574752581-2,i-0f209248572b8f7a7,z1d.large,6.787573576,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7639s,2
1574752581-0,i-0fad0c1ad9c8a2577,z1d.large,6.790999889,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.90ms,6.7625s,2
1574752581-0,i-0fad0c1ad9c8a2577,z1d.large,6.779288054,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.01ms,6.7621s,2
1574752581-0,i-0fad0c1ad9c8a2577,z1d.large,6.78437686,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.17ms,6.7677s,2
1574752581-1,i-0fad0c1ad9c8a2577,z1d.large,6.779224157,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7609s,2
1574752581-1,i-0fad0c1ad9c8a2577,z1d.large,6.778407812,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7607s,2
1574752581-1,i-0fad0c1ad9c8a2577,z1d.large,6.786534548,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.08ms,6.7679s,2
1574752581-2,i-0fad0c1ad9c8a2577,z1d.large,6.782540321,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7632s,2
1574752581-2,i-0fad0c1ad9c8a2577,z1d.large,6.779736757,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.08ms,6.7608s,2
1574752581-2,i-0fad0c1ad9c8a2577,z1d.large,6.785950899,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.14ms,6.7684s,2
1574752581-3,i-0fad0c1ad9c8a2577,z1d.large,6.781219959,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.41ms,6.7624s,2
1574752581-3,i-0fad0c1ad9c8a2577,z1d.large,6.780703783,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.24ms,6.7614s,2
1574752581-3,i-0fad0c1ad9c8a2577,z1d.large,6.785533428,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.88ms,6.7673s,2
1574752581-4,i-0fad0c1ad9c8a2577,z1d.large,6.77858758,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7600s,2
1574752581-4,i-0fad0c1ad9c8a2577,z1d.large,6.781292439,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.44ms,6.7627s,2
1574752581-4,i-0fad0c1ad9c8a2577,z1d.large,6.78503561,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.03ms,6.7662s,2
1574752581-5,i-0fad0c1ad9c8a2577,z1d.large,6.77968955,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.06ms,6.7611s,2
1574752581-5,i-0fad0c1ad9c8a2577,z1d.large,6.779525042,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7616s,2
1574752581-5,i-0fad0c1ad9c8a2577,z1d.large,6.787430525,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.21ms,6.7694s,2
1574752581-6,i-0fad0c1ad9c8a2577,z1d.large,6.778899908,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.83ms,6.7606s,2
1574752581-6,i-0fad0c1ad9c8a2577,z1d.large,6.778826475,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.82ms,6.7605s,2
1574752581-6,i-0fad0c1ad9c8a2577,z1d.large,6.786838055,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.03ms,6.7693s,2
1574752581-7,i-0fad0c1ad9c8a2577,z1d.large,6.780693293,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.34ms,6.7621s,2
1574752581-7,i-0fad0c1ad9c8a2577,z1d.large,6.780143976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.06ms,6.7615s,2
1574752581-7,i-0fad0c1ad9c8a2577,z1d.large,6.78802681,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.03ms,6.7703s,2
1574752581-8,i-0fad0c1ad9c8a2577,z1d.large,6.77983427,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7608s,2
1574752581-8,i-0fad0c1ad9c8a2577,z1d.large,6.78248167,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.25ms,6.7620s,2
1574752581-8,i-0fad0c1ad9c8a2577,z1d.large,6.786094666,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.88ms,6.7670s,2
1574752581-9,i-0fad0c1ad9c8a2577,z1d.large,6.778911114,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.93ms,6.7608s,2
1574752581-9,i-0fad0c1ad9c8a2577,z1d.large,6.778962374,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.82ms,6.7609s,2
1574752581-9,i-0fad0c1ad9c8a2577,z1d.large,6.786086559,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.08ms,6.7691s,2
1574752581-10,i-0fad0c1ad9c8a2577,z1d.large,6.780563593,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.94ms,6.7620s,2
1574752581-10,i-0fad0c1ad9c8a2577,z1d.large,6.779320717,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.00ms,6.7611s,2
1574752581-10,i-0fad0c1ad9c8a2577,z1d.large,6.792180777,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.17ms,6.7712s,2
1574752581-11,i-0fad0c1ad9c8a2577,z1d.large,6.779335976,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.00ms,6.7611s,2
1574752581-11,i-0fad0c1ad9c8a2577,z1d.large,6.780344963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.93ms,6.7614s,2
1574752581-11,i-0fad0c1ad9c8a2577,z1d.large,6.78774786,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.07ms,6.7699s,2
1574752581-12,i-0fad0c1ad9c8a2577,z1d.large,6.781612635,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.99ms,6.7617s,2
1574752581-12,i-0fad0c1ad9c8a2577,z1d.large,6.779742002,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.85ms,6.7614s,2
1574752581-12,i-0fad0c1ad9c8a2577,z1d.large,6.784968853,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.93ms,6.7666s,2
1574752581-13,i-0fad0c1ad9c8a2577,z1d.large,6.788539886,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7598s,2
1574752581-13,i-0fad0c1ad9c8a2577,z1d.large,6.778101206,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.00ms,6.7605s,2
1574752581-13,i-0fad0c1ad9c8a2577,z1d.large,6.784744978,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.85ms,6.7675s,2
1574752581-14,i-0fad0c1ad9c8a2577,z1d.large,6.79101634,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.87ms,6.7616s,2
1574752581-14,i-0fad0c1ad9c8a2577,z1d.large,6.777991295,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7601s,2
1574752581-14,i-0fad0c1ad9c8a2577,z1d.large,6.788708687,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.02ms,6.7679s,2
1574752581-15,i-0fad0c1ad9c8a2577,z1d.large,6.788025379,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.92ms,6.7609s,2
1574752581-15,i-0fad0c1ad9c8a2577,z1d.large,6.777519941,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.83ms,6.7604s,2
1574752581-15,i-0fad0c1ad9c8a2577,z1d.large,6.784558773,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.04ms,6.7653s,2
1574752581-16,i-0fad0c1ad9c8a2577,z1d.large,6.78079319,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.91ms,6.7605s,2
1574752581-16,i-0fad0c1ad9c8a2577,z1d.large,6.776732683,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.84ms,6.7595s,2
1574752581-16,i-0fad0c1ad9c8a2577,z1d.large,6.789733887,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.71ms,6.7722s,2
1574752581-17,i-0fad0c1ad9c8a2577,z1d.large,6.791123152,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.86ms,6.7603s,2
1574752581-17,i-0fad0c1ad9c8a2577,z1d.large,6.778835535,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.05ms,6.7606s,2
1574752581-17,i-0fad0c1ad9c8a2577,z1d.large,6.784553289,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.99ms,6.7660s,2
1574752581-0,i-044c8af5a8a82098b,z1d.large,6.898083925,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.99ms,6.7613s,2
1574752581-0,i-044c8af5a8a82098b,z1d.large,6.789998293,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.19ms,6.7667s,2
1574752581-0,i-044c8af5a8a82098b,z1d.large,6.782879591,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.82ms,6.7631s,2
1574752581-1,i-044c8af5a8a82098b,z1d.large,6.781186819,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.90ms,6.7618s,2
1574752581-1,i-044c8af5a8a82098b,z1d.large,6.785462856,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.90ms,6.7629s,2
1574752581-1,i-044c8af5a8a82098b,z1d.large,6.781661987,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.17ms,6.7610s,2
1574752581-2,i-044c8af5a8a82098b,z1d.large,6.782412052,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7618s,2
1574752581-2,i-044c8af5a8a82098b,z1d.large,6.786076069,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.26ms,6.7657s,2
1574752581-2,i-044c8af5a8a82098b,z1d.large,6.780822992,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.92ms,6.7610s,2
1574752581-3,i-044c8af5a8a82098b,z1d.large,6.785681963,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.72ms,6.7649s,2
1574752581-3,i-044c8af5a8a82098b,z1d.large,6.78058362,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7601s,2
1574752581-3,i-044c8af5a8a82098b,z1d.large,6.779951334,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.85ms,6.7599s,2
1574752581-4,i-044c8af5a8a82098b,z1d.large,6.781204224,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.83ms,6.7598s,2
1574752581-4,i-044c8af5a8a82098b,z1d.large,6.787757397,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.11ms,6.7661s,2
1574752581-4,i-044c8af5a8a82098b,z1d.large,6.784569979,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.20ms,6.7637s,2
1574752581-5,i-044c8af5a8a82098b,z1d.large,6.78131485,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7604s,2
1574752581-5,i-044c8af5a8a82098b,z1d.large,6.784241676,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.77ms,6.7629s,2
1574752581-5,i-044c8af5a8a82098b,z1d.large,6.783358812,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.81ms,6.7621s,2
1574752581-6,i-044c8af5a8a82098b,z1d.large,6.784622908,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.09ms,6.7642s,2
1574752581-6,i-044c8af5a8a82098b,z1d.large,6.784197807,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.29ms,6.7632s,2
1574752581-6,i-044c8af5a8a82098b,z1d.large,6.78103137,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.88ms,6.7609s,2
1574752581-0,i-09296fddbc99f9a4a,z1d.large,6.788774729,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.68ms,6.7617s,2
1574752581-0,i-09296fddbc99f9a4a,z1d.large,6.782599926,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.02ms,6.7655s,2
1574752581-0,i-09296fddbc99f9a4a,z1d.large,6.790074825,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.68ms,6.7705s,2
1574752581-1,i-09296fddbc99f9a4a,z1d.large,6.78406477,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.79ms,6.7593s,2
1574752581-1,i-09296fddbc99f9a4a,z1d.large,6.776876926,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.73ms,6.7597s,2
1574752581-1,i-09296fddbc99f9a4a,z1d.large,6.782119751,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.84ms,6.7650s,2
1574752581-2,i-09296fddbc99f9a4a,z1d.large,6.785966396,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.87ms,6.7606s,2
1574752581-2,i-09296fddbc99f9a4a,z1d.large,6.781810522,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.21ms,6.7641s,2
1574752581-2,i-09296fddbc99f9a4a,z1d.large,6.795119047,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1354.20ms,6.7767s,2
1574752581-3,i-09296fddbc99f9a4a,z1d.large,6.793149471,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.51ms,6.7689s,2
1574752581-3,i-09296fddbc99f9a4a,z1d.large,6.779043198,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.06ms,6.7619s,2
1574752581-3,i-09296fddbc99f9a4a,z1d.large,6.782148838,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.72ms,6.7646s,2
1574752581-4,i-09296fddbc99f9a4a,z1d.large,6.787327528,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.69ms,6.7609s,2
1574752581-4,i-09296fddbc99f9a4a,z1d.large,6.780300617,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.10ms,6.7614s,2
1574752581-4,i-09296fddbc99f9a4a,z1d.large,6.78343606,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.92ms,6.7650s,2
1574752581-5,i-09296fddbc99f9a4a,z1d.large,6.784989834,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.01ms,6.7602s,2
1574752581-5,i-09296fddbc99f9a4a,z1d.large,6.780037403,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.03ms,6.7605s,2
1574752581-5,i-09296fddbc99f9a4a,z1d.large,6.784738302,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.10ms,6.7663s,2
1574752581-6,i-09296fddbc99f9a4a,z1d.large,6.788517714,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.98ms,6.7637s,2
1574752581-6,i-09296fddbc99f9a4a,z1d.large,6.779523611,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.17ms,6.7615s,2
1574752581-6,i-09296fddbc99f9a4a,z1d.large,6.782525778,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.89ms,6.7646s,2
1574752581-7,i-09296fddbc99f9a4a,z1d.large,6.791166782,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.39ms,6.7663s,2
1574752581-7,i-09296fddbc99f9a4a,z1d.large,6.77850318,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.73ms,6.7600s,2
1574752581-7,i-09296fddbc99f9a4a,z1d.large,6.789834023,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1353.91ms,6.7727s,2
1574752581-0,i-0218555e3f57899f5,z1d.large,6.874346972,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.85ms,6.7594s,2
1574752581-0,i-0218555e3f57899f5,z1d.large,6.782020569,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7602s,2
1574752581-0,i-0218555e3f57899f5,z1d.large,6.7818892,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.80ms,6.7592s,2
1574752581-1,i-0218555e3f57899f5,z1d.large,6.796825647,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.65ms,6.7605s,2
1574752581-1,i-0218555e3f57899f5,z1d.large,6.781498909,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.85ms,6.7609s,2
1574752581-1,i-0218555e3f57899f5,z1d.large,6.781312466,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.65ms,6.7611s,2
1574752581-2,i-0218555e3f57899f5,z1d.large,6.782751083,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.19ms,6.7617s,2
1574752581-2,i-0218555e3f57899f5,z1d.large,6.784052849,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.60ms,6.7610s,2
1574752581-2,i-0218555e3f57899f5,z1d.large,6.781201363,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.78ms,6.7591s,2
1574752581-3,i-0218555e3f57899f5,z1d.large,6.790980816,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.78ms,6.7597s,2
1574752581-3,i-0218555e3f57899f5,z1d.large,6.783519506,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.73ms,6.7618s,2
1574752581-3,i-0218555e3f57899f5,z1d.large,6.780943394,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.68ms,6.7608s,2
1574752581-4,i-0218555e3f57899f5,z1d.large,6.779633284,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.59ms,6.7597s,2
1574752581-4,i-0218555e3f57899f5,z1d.large,6.780260801,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1352.07ms,6.7605s,2
1574752581-4,i-0218555e3f57899f5,z1d.large,6.780161381,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.96ms,6.7604s,2
1574752581-5,i-0218555e3f57899f5,z1d.large,6.807973385,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.63ms,6.7623s,2
1574752581-5,i-0218555e3f57899f5,z1d.large,6.78444767,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.65ms,6.7606s,2
1574752581-5,i-0218555e3f57899f5,z1d.large,6.781486511,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.71ms,6.7611s,2
1574752581-6,i-0218555e3f57899f5,z1d.large,6.802334785,--test=cpu --cpu-max-prime=2000000 --num-threads=2 --max-requests=10 run,1351.83ms,6.7593s,2
